mode,example,elapsed_ms
all-on,flag_non_ser_turned_ser,70
without-bidirectional,flag_non_ser_turned_ser,70
without-remove-redundant-parts,flag_non_ser_turned_ser,71
without-bidirectional without-remove-redundant-parts,flag_non_ser_turned_ser,71
without-remove-redundant-sets,flag_non_ser_turned_ser,69
without-bidirectional without-remove-redundant-sets,flag_non_ser_turned_ser,71
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser_turned_ser,73
without-generate-less,flag_non_ser_turned_ser,72
without-bidirectional without-generate-less,flag_non_ser_turned_ser,69
without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,72
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser_turned_ser,75
without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,75
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,76
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,73
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser_turned_ser,70
without-smart-kleene-order,flag_non_ser_turned_ser,71
without-bidirectional without-smart-kleene-order,flag_non_ser_turned_ser,74
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,70
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser_turned_ser,70
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,72
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,83
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,74
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser_turned_ser,76
without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,72
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,69
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,74
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,71
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,73
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,75
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser_turned_ser,70
all-on,fred2_arith,71
without-bidirectional,fred2_arith,66
without-remove-redundant-parts,fred2_arith,68
without-bidirectional without-remove-redundant-parts,fred2_arith,78
without-remove-redundant-sets,fred2_arith,72
without-bidirectional without-remove-redundant-sets,fred2_arith,73
without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred2_arith,70
without-generate-less,fred2_arith,70
without-bidirectional without-generate-less,fred2_arith,71
without-remove-redundant-parts without-generate-less,fred2_arith,75
without-bidirectional without-remove-redundant-parts without-generate-less,fred2_arith,70
without-remove-redundant-sets without-generate-less,fred2_arith,69
without-bidirectional without-remove-redundant-sets without-generate-less,fred2_arith,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,73
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred2_arith,73
without-smart-kleene-order,fred2_arith,71
without-bidirectional without-smart-kleene-order,fred2_arith,70
without-remove-redundant-parts without-smart-kleene-order,fred2_arith,75
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred2_arith,74
without-remove-redundant-sets without-smart-kleene-order,fred2_arith,75
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred2_arith,68
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,69
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred2_arith,72
without-generate-less without-smart-kleene-order,fred2_arith,70
without-bidirectional without-generate-less without-smart-kleene-order,fred2_arith,69
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,69
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred2_arith,71
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,70
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,75
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,74
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred2_arith,68
all-on,fred2,71
without-bidirectional,fred2,74
without-remove-redundant-parts,fred2,69
without-bidirectional without-remove-redundant-parts,fred2,71
without-remove-redundant-sets,fred2,69
without-bidirectional without-remove-redundant-sets,fred2,74
without-remove-redundant-parts without-remove-redundant-sets,fred2,71
