bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,type,timeout_ms,time_ms,terminated
0,0,0,0,0,simple_nonser2_turned_ser_with_locks,ser,10000,113,1
1,1,1,1,1,simple_nonser3,ser,10000,110,1
0,1,1,1,1,simple_nonser3,ser,10000,112,1
1,0,1,1,1,simple_nonser3,ser,10000,114,1
0,0,1,1,1,simple_nonser3,ser,10000,114,1
1,1,0,1,1,simple_nonser3,ser,10000,114,1
0,1,0,1,1,simple_nonser3,ser,10000,117,1
1,0,0,1,1,simple_nonser3,ser,10000,111,1
0,0,0,1,1,simple_nonser3,ser,10000,114,1
1,1,1,0,1,simple_nonser3,ser,10000,117,1
0,1,1,0,1,simple_nonser3,ser,10000,117,1
1,0,1,0,1,simple_nonser3,ser,10000,116,1
0,0,1,0,1,simple_nonser3,ser,10000,120,1
1,1,0,0,1,simple_nonser3,ser,10000,116,1
0,1,0,0,1,simple_nonser3,ser,10000,118,1
1,0,0,0,1,simple_nonser3,ser,10000,119,1
0,0,0,0,1,simple_nonser3,ser,10000,115,1
1,1,1,1,0,simple_nonser3,ser,10000,119,1
0,1,1,1,0,simple_nonser3,ser,10000,112,1
1,0,1,1,0,simple_nonser3,ser,10000,112,1
0,0,1,1,0,simple_nonser3,ser,10000,111,1
1,1,0,1,0,simple_nonser3,ser,10000,111,1
0,1,0,1,0,simple_nonser3,ser,10000,111,1
1,0,0,1,0,simple_nonser3,ser,10000,112,1
0,0,0,1,0,simple_nonser3,ser,10000,112,1
1,1,1,0,0,simple_nonser3,ser,10000,115,1
0,1,1,0,0,simple_nonser3,ser,10000,113,1
1,0,1,0,0,simple_nonser3,ser,10000,111,1
0,0,1,0,0,simple_nonser3,ser,10000,112,1
1,1,0,0,0,simple_nonser3,ser,10000,111,1
0,1,0,0,0,simple_nonser3,ser,10000,117,1
1,0,0,0,0,simple_nonser3,ser,10000,118,1
0,0,0,0,0,simple_nonser3,ser,10000,118,1
1,1,1,1,1,simple_nonser,ser,10000,120,1
0,1,1,1,1,simple_nonser,ser,10000,121,1
1,0,1,1,1,simple_nonser,ser,10000,115,1
0,0,1,1,1,simple_nonser,ser,10000,114,1
1,1,0,1,1,simple_nonser,ser,10000,120,1
0,1,0,1,1,simple_nonser,ser,10000,117,1
1,0,0,1,1,simple_nonser,ser,10000,115,1
0,0,0,1,1,simple_nonser,ser,10000,112,1
1,1,1,0,1,simple_nonser,ser,10000,116,1
0,1,1,0,1,simple_nonser,ser,10000,119,1
1,0,1,0,1,simple_nonser,ser,10000,115,1
0,0,1,0,1,simple_nonser,ser,10000,118,1
1,1,0,0,1,simple_nonser,ser,10000,117,1
0,1,0,0,1,simple_nonser,ser,10000,123,1
1,0,0,0,1,simple_nonser,ser,10000,116,1
0,0,0,0,1,simple_nonser,ser,10000,122,1
1,1,1,1,0,simple_nonser,ser,10000,118,1
0,1,1,1,0,simple_nonser,ser,10000,120,1
1,0,1,1,0,simple_nonser,ser,10000,122,1
0,0,1,1,0,simple_nonser,ser,10000,118,1
1,1,0,1,0,simple_nonser,ser,10000,126,1
0,1,0,1,0,simple_nonser,ser,10000,120,1
1,0,0,1,0,simple_nonser,ser,10000,120,1
0,0,0,1,0,simple_nonser,ser,10000,114,1
1,1,1,0,0,simple_nonser,ser,10000,115,1
0,1,1,0,0,simple_nonser,ser,10000,123,1
1,0,1,0,0,simple_nonser,ser,10000,119,1
0,0,1,0,0,simple_nonser,ser,10000,126,1
1,1,0,0,0,simple_nonser,ser,10000,122,1
0,1,0,0,0,simple_nonser,ser,10000,117,1
1,0,0,0,0,simple_nonser,ser,10000,122,1
0,0,0,0,0,simple_nonser,ser,10000,113,1
1,1,1,1,1,simple_ser,ser,10000,93,1
0,1,1,1,1,simple_ser,ser,10000,91,1
1,0,1,1,1,simple_ser,ser,10000,94,1
0,0,1,1,1,simple_ser,ser,10000,94,1
1,1,0,1,1,simple_ser,ser,10000,92,1
0,1,0,1,1,simple_ser,ser,10000,91,1
1,0,0,1,1,simple_ser,ser,10000,91,1
0,0,0,1,1,simple_ser,ser,10000,91,1
1,1,1,0,1,simple_ser,ser,10000,90,1
0,1,1,0,1,simple_ser,ser,10000,90,1
1,0,1,0,1,simple_ser,ser,10000,92,1
0,0,1,0,1,simple_ser,ser,10000,88,1
1,1,0,0,1,simple_ser,ser,10000,88,1
0,1,0,0,1,simple_ser,ser,10000,90,1
1,0,0,0,1,simple_ser,ser,10000,91,1
0,0,0,0,1,simple_ser,ser,10000,91,1
1,1,1,1,0,simple_ser,ser,10000,89,1
0,1,1,1,0,simple_ser,ser,10000,88,1
1,0,1,1,0,simple_ser,ser,10000,92,1
0,0,1,1,0,simple_ser,ser,10000,88,1
1,1,0,1,0,simple_ser,ser,10000,88,1
0,1,0,1,0,simple_ser,ser,10000,89,1
1,0,0,1,0,simple_ser,ser,10000,91,1
0,0,0,1,0,simple_ser,ser,10000,89,1
1,1,1,0,0,simple_ser,ser,10000,91,1
0,1,1,0,0,simple_ser,ser,10000,91,1
1,0,1,0,0,simple_ser,ser,10000,91,1
0,0,1,0,0,simple_ser,ser,10000,90,1
1,1,0,0,0,simple_ser,ser,10000,90,1
0,1,0,0,0,simple_ser,ser,10000,90,1
1,0,0,0,0,simple_ser,ser,10000,95,1
0,0,0,0,0,simple_ser,ser,10000,90,1
1,1,1,1,1,snapshot_isolation_network_monitoring,ser,10000,256,1
0,1,1,1,1,snapshot_isolation_network_monitoring,ser,10000,242,1
1,0,1,1,1,snapshot_isolation_network_monitoring,ser,10000,224,1
0,0,1,1,1,snapshot_isolation_network_monitoring,ser,10000,218,1
1,1,0,1,1,snapshot_isolation_network_monitoring,ser,10000,272,1
0,1,0,1,1,snapshot_isolation_network_monitoring,ser,10000,254,1
1,0,0,1,1,snapshot_isolation_network_monitoring,ser,10000,247,1
0,0,0,1,1,snapshot_isolation_network_monitoring,ser,10000,213,1
1,1,1,0,1,snapshot_isolation_network_monitoring,ser,10000,247,1
0,1,1,0,1,snapshot_isolation_network_monitoring,ser,10000,241,1
1,0,1,0,1,snapshot_isolation_network_monitoring,ser,10000,239,1
0,0,1,0,1,snapshot_isolation_network_monitoring,ser,10000,219,1
1,1,0,0,1,snapshot_isolation_network_monitoring,ser,10000,241,1
0,1,0,0,1,snapshot_isolation_network_monitoring,ser,10000,245,1
1,0,0,0,1,snapshot_isolation_network_monitoring,ser,10000,232,1
0,0,0,0,1,snapshot_isolation_network_monitoring,ser,10000,223,1
1,1,1,1,0,snapshot_isolation_network_monitoring,ser,10000,236,1
0,1,1,1,0,snapshot_isolation_network_monitoring,ser,10000,222,1
1,0,1,1,0,snapshot_isolation_network_monitoring,ser,10000,224,1
0,0,1,1,0,snapshot_isolation_network_monitoring,ser,10000,209,1
1,1,0,1,0,snapshot_isolation_network_monitoring,ser,10000,241,1
0,1,0,1,0,snapshot_isolation_network_monitoring,ser,10000,231,1
1,0,0,1,0,snapshot_isolation_network_monitoring,ser,10000,228,1
0,0,0,1,0,snapshot_isolation_network_monitoring,ser,10000,208,1
1,1,1,0,0,snapshot_isolation_network_monitoring,ser,10000,244,1
0,1,1,0,0,snapshot_isolation_network_monitoring,ser,10000,240,1
1,0,1,0,0,snapshot_isolation_network_monitoring,ser,10000,227,1
0,0,1,0,0,snapshot_isolation_network_monitoring,ser,10000,218,1
1,1,0,0,0,snapshot_isolation_network_monitoring,ser,10000,243,1
0,1,0,0,0,snapshot_isolation_network_monitoring,ser,10000,231,1
1,0,0,0,0,snapshot_isolation_network_monitoring,ser,10000,229,1
0,0,0,0,0,snapshot_isolation_network_monitoring,ser,10000,208,1
1,1,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,227,1
0,1,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,218,1
1,0,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,220,1
0,0,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,208,1
1,1,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,235,1
0,1,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,229,1
1,0,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,218,1
0,0,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,10000,200,1
1,1,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,232,1
0,1,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,225,1
1,0,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,215,1
0,0,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,211,1
1,1,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,234,1
0,1,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,218,1
1,0,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,230,1
0,0,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,10000,226,1
1,1,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,230,1
0,1,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,218,1
1,0,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,216,1
0,0,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,207,1
1,1,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,226,1
0,1,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,220,1
1,0,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,228,1
0,0,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,10000,210,1
1,1,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,235,1
0,1,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,226,1
1,0,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,223,1
0,0,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,206,1
1,1,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,232,1
0,1,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,230,1
1,0,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,226,1
0,0,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,10000,203,1
1,1,1,1,1,snapshot_isolation,ser,10000,238,1
0,1,1,1,1,snapshot_isolation,ser,10000,218,1
1,0,1,1,1,snapshot_isolation,ser,10000,214,1
0,0,1,1,1,snapshot_isolation,ser,10000,211,1
1,1,0,1,1,snapshot_isolation,ser,10000,245,1
0,1,0,1,1,snapshot_isolation,ser,10000,233,1
1,0,0,1,1,snapshot_isolation,ser,10000,230,1
0,0,0,1,1,snapshot_isolation,ser,10000,205,1
1,1,1,0,1,snapshot_isolation,ser,10000,255,1
0,1,1,0,1,snapshot_isolation,ser,10000,238,1
1,0,1,0,1,snapshot_isolation,ser,10000,231,1
0,0,1,0,1,snapshot_isolation,ser,10000,221,1
1,1,0,0,1,snapshot_isolation,ser,10000,247,1
0,1,0,0,1,snapshot_isolation,ser,10000,233,1
1,0,0,0,1,snapshot_isolation,ser,10000,243,1
0,0,0,0,1,snapshot_isolation,ser,10000,213,1
1,1,1,1,0,snapshot_isolation,ser,10000,246,1
0,1,1,1,0,snapshot_isolation,ser,10000,233,1
1,0,1,1,0,snapshot_isolation,ser,10000,232,1
0,0,1,1,0,snapshot_isolation,ser,10000,230,1
1,1,0,1,0,snapshot_isolation,ser,10000,241,1
0,1,0,1,0,snapshot_isolation,ser,10000,248,1
1,0,0,1,0,snapshot_isolation,ser,10000,231,1
0,0,0,1,0,snapshot_isolation,ser,10000,213,1
1,1,1,0,0,snapshot_isolation,ser,10000,252,1
0,1,1,0,0,snapshot_isolation,ser,10000,249,1
1,0,1,0,0,snapshot_isolation,ser,10000,230,1
0,0,1,0,0,snapshot_isolation,ser,10000,220,1
1,1,0,0,0,snapshot_isolation,ser,10000,246,1
0,1,0,0,0,snapshot_isolation,ser,10000,244,1
1,0,0,0,0,snapshot_isolation,ser,10000,237,1
0,0,0,0,0,snapshot_isolation,ser,10000,224,1
1,1,1,1,1,stateful_firewall,ser,10000,157,1
0,1,1,1,1,stateful_firewall,ser,10000,153,1
1,0,1,1,1,stateful_firewall,ser,10000,151,1
0,0,1,1,1,stateful_firewall,ser,10000,150,1
1,1,0,1,1,stateful_firewall,ser,10000,154,1
0,1,0,1,1,stateful_firewall,ser,10000,151,1
1,0,0,1,1,stateful_firewall,ser,10000,150,1
0,0,0,1,1,stateful_firewall,ser,10000,150,1
1,1,1,0,1,stateful_firewall,ser,10000,155,1
0,1,1,0,1,stateful_firewall,ser,10000,156,1
1,0,1,0,1,stateful_firewall,ser,10000,151,1
0,0,1,0,1,stateful_firewall,ser,10000,148,1
1,1,0,0,1,stateful_firewall,ser,10000,154,1
0,1,0,0,1,stateful_firewall,ser,10000,152,1
1,0,0,0,1,stateful_firewall,ser,10000,149,1
0,0,0,0,1,stateful_firewall,ser,10000,149,1
1,1,1,1,0,stateful_firewall,ser,10000,152,1
0,1,1,1,0,stateful_firewall,ser,10000,154,1
1,0,1,1,0,stateful_firewall,ser,10000,155,1
0,0,1,1,0,stateful_firewall,ser,10000,143,1
1,1,0,1,0,stateful_firewall,ser,10000,155,1
0,1,0,1,0,stateful_firewall,ser,10000,150,1
1,0,0,1,0,stateful_firewall,ser,10000,153,1
0,0,0,1,0,stateful_firewall,ser,10000,148,1
1,1,1,0,0,stateful_firewall,ser,10000,155,1
0,1,1,0,0,stateful_firewall,ser,10000,152,1
1,0,1,0,0,stateful_firewall,ser,10000,152,1
0,0,1,0,0,stateful_firewall,ser,10000,147,1
1,1,0,0,0,stateful_firewall,ser,10000,157,1
0,1,0,0,0,stateful_firewall,ser,10000,153,1
1,0,0,0,0,stateful_firewall,ser,10000,150,1
0,0,0,0,0,stateful_firewall,ser,10000,160,1
1,1,1,1,1,stateful_firewall_without_yields,ser,10000,137,1
0,1,1,1,1,stateful_firewall_without_yields,ser,10000,138,1
1,0,1,1,1,stateful_firewall_without_yields,ser,10000,137,1
0,0,1,1,1,stateful_firewall_without_yields,ser,10000,135,1
1,1,0,1,1,stateful_firewall_without_yields,ser,10000,136,1
0,1,0,1,1,stateful_firewall_without_yields,ser,10000,143,1
1,0,0,1,1,stateful_firewall_without_yields,ser,10000,134,1
0,0,0,1,1,stateful_firewall_without_yields,ser,10000,131,1
1,1,1,0,1,stateful_firewall_without_yields,ser,10000,140,1
0,1,1,0,1,stateful_firewall_without_yields,ser,10000,142,1
1,0,1,0,1,stateful_firewall_without_yields,ser,10000,133,1
0,0,1,0,1,stateful_firewall_without_yields,ser,10000,130,1
1,1,0,0,1,stateful_firewall_without_yields,ser,10000,138,1
0,1,0,0,1,stateful_firewall_without_yields,ser,10000,136,1
1,0,0,0,1,stateful_firewall_without_yields,ser,10000,137,1
0,0,0,0,1,stateful_firewall_without_yields,ser,10000,133,1
1,1,1,1,0,stateful_firewall_without_yields,ser,10000,139,1
0,1,1,1,0,stateful_firewall_without_yields,ser,10000,133,1
1,0,1,1,0,stateful_firewall_without_yields,ser,10000,132,1
0,0,1,1,0,stateful_firewall_without_yields,ser,10000,137,1
1,1,0,1,0,stateful_firewall_without_yields,ser,10000,139,1
0,1,0,1,0,stateful_firewall_without_yields,ser,10000,134,1
1,0,0,1,0,stateful_firewall_without_yields,ser,10000,133,1
0,0,0,1,0,stateful_firewall_without_yields,ser,10000,130,1
1,1,1,0,0,stateful_firewall_without_yields,ser,10000,134,1
0,1,1,0,0,stateful_firewall_without_yields,ser,10000,142,1
1,0,1,0,0,stateful_firewall_without_yields,ser,10000,133,1
0,0,1,0,0,stateful_firewall_without_yields,ser,10000,132,1
1,1,0,0,0,stateful_firewall_without_yields,ser,10000,138,1
0,1,0,0,0,stateful_firewall_without_yields,ser,10000,138,1
1,0,0,0,0,stateful_firewall_without_yields,ser,10000,131,1
0,0,0,0,0,stateful_firewall_without_yields,ser,10000,130,1
1,1,1,1,1,stop2,ser,10000,129,1
0,1,1,1,1,stop2,ser,10000,129,1
1,0,1,1,1,stop2,ser,10000,131,1
0,0,1,1,1,stop2,ser,10000,132,1
1,1,0,1,1,stop2,ser,10000,131,1
0,1,0,1,1,stop2,ser,10000,130,1
1,0,0,1,1,stop2,ser,10000,133,1
0,0,0,1,1,stop2,ser,10000,132,1
1,1,1,0,1,stop2,ser,10000,138,1
0,1,1,0,1,stop2,ser,10000,130,1
1,0,1,0,1,stop2,ser,10000,136,1
0,0,1,0,1,stop2,ser,10000,132,1
1,1,0,0,1,stop2,ser,10000,134,1
0,1,0,0,1,stop2,ser,10000,126,1
1,0,0,0,1,stop2,ser,10000,134,1
0,0,0,0,1,stop2,ser,10000,136,1
1,1,1,1,0,stop2,ser,10000,134,1
0,1,1,1,0,stop2,ser,10000,135,1
1,0,1,1,0,stop2,ser,10000,134,1
0,0,1,1,0,stop2,ser,10000,126,1
1,1,0,1,0,stop2,ser,10000,132,1
0,1,0,1,0,stop2,ser,10000,128,1
1,0,0,1,0,stop2,ser,10000,134,1
0,0,0,1,0,stop2,ser,10000,124,1
1,1,1,0,0,stop2,ser,10000,129,1
0,1,1,0,0,stop2,ser,10000,126,1
1,0,1,0,0,stop2,ser,10000,131,1
0,0,1,0,0,stop2,ser,10000,127,1
1,1,0,0,0,stop2,ser,10000,131,1
0,1,0,0,0,stop2,ser,10000,125,1
1,0,0,0,0,stop2,ser,10000,129,1
0,0,0,0,0,stop2,ser,10000,133,1
1,1,1,1,1,stop3a,ser,10000,152,1
0,1,1,1,1,stop3a,ser,10000,141,1
1,0,1,1,1,stop3a,ser,10000,153,1
0,0,1,1,1,stop3a,ser,10000,143,1
1,1,0,1,1,stop3a,ser,10000,149,1
0,1,0,1,1,stop3a,ser,10000,154,1
1,0,0,1,1,stop3a,ser,10000,148,1
0,0,0,1,1,stop3a,ser,10000,143,1
1,1,1,0,1,stop3a,ser,10000,153,1
0,1,1,0,1,stop3a,ser,10000,143,1
1,0,1,0,1,stop3a,ser,10000,149,1
0,0,1,0,1,stop3a,ser,10000,143,1
1,1,0,0,1,stop3a,ser,10000,156,1
0,1,0,0,1,stop3a,ser,10000,145,1
1,0,0,0,1,stop3a,ser,10000,147,1
0,0,0,0,1,stop3a,ser,10000,143,1
1,1,1,1,0,stop3a,ser,10000,149,1
0,1,1,1,0,stop3a,ser,10000,147,1
1,0,1,1,0,stop3a,ser,10000,144,1
0,0,1,1,0,stop3a,ser,10000,139,1
1,1,0,1,0,stop3a,ser,10000,149,1
0,1,0,1,0,stop3a,ser,10000,208,1
1,0,0,1,0,stop3a,ser,10000,219,1
0,0,0,1,0,stop3a,ser,10000,161,1
1,1,1,0,0,stop3a,ser,10000,144,1
0,1,1,0,0,stop3a,ser,10000,149,1
1,0,1,0,0,stop3a,ser,10000,148,1
0,0,1,0,0,stop3a,ser,10000,155,1
1,1,0,0,0,stop3a,ser,10000,156,1
0,1,0,0,0,stop3a,ser,10000,153,1
1,0,0,0,0,stop3a,ser,10000,159,1
0,0,0,0,0,stop3a,ser,10000,151,1
1,1,1,1,1,stop3,ser,10000,146,1
0,1,1,1,1,stop3,ser,10000,147,1
1,0,1,1,1,stop3,ser,10000,140,1
0,0,1,1,1,stop3,ser,10000,139,1
1,1,0,1,1,stop3,ser,10000,144,1
0,1,0,1,1,stop3,ser,10000,139,1
1,0,0,1,1,stop3,ser,10000,138,1
0,0,0,1,1,stop3,ser,10000,134,1
1,1,1,0,1,stop3,ser,10000,145,1
0,1,1,0,1,stop3,ser,10000,143,1
1,0,1,0,1,stop3,ser,10000,139,1
0,0,1,0,1,stop3,ser,10000,134,1
1,1,0,0,1,stop3,ser,10000,140,1
0,1,0,0,1,stop3,ser,10000,141,1
1,0,0,0,1,stop3,ser,10000,143,1
0,0,0,0,1,stop3,ser,10000,143,1
1,1,1,1,0,stop3,ser,10000,139,1
0,1,1,1,0,stop3,ser,10000,134,1
1,0,1,1,0,stop3,ser,10000,142,1
0,0,1,1,0,stop3,ser,10000,141,1
1,1,0,1,0,stop3,ser,10000,137,1
0,1,0,1,0,stop3,ser,10000,139,1
1,0,0,1,0,stop3,ser,10000,139,1
0,0,0,1,0,stop3,ser,10000,136,1
1,1,1,0,0,stop3,ser,10000,143,1
0,1,1,0,0,stop3,ser,10000,137,1
1,0,1,0,0,stop3,ser,10000,140,1
0,0,1,0,0,stop3,ser,10000,141,1
1,1,0,0,0,stop3,ser,10000,141,1
0,1,0,0,0,stop3,ser,10000,143,1
1,0,0,0,0,stop3,ser,10000,139,1
0,0,0,0,0,stop3,ser,10000,140,1
1,1,1,1,1,stop4a,ser,10000,157,1
0,1,1,1,1,stop4a,ser,10000,152,1
1,0,1,1,1,stop4a,ser,10000,148,1
0,0,1,1,1,stop4a,ser,10000,149,1
1,1,0,1,1,stop4a,ser,10000,155,1
0,1,0,1,1,stop4a,ser,10000,155,1
1,0,0,1,1,stop4a,ser,10000,152,1
0,0,0,1,1,stop4a,ser,10000,148,1
1,1,1,0,1,stop4a,ser,10000,144,1
0,1,1,0,1,stop4a,ser,10000,144,1
1,0,1,0,1,stop4a,ser,10000,142,1
0,0,1,0,1,stop4a,ser,10000,145,1
1,1,0,0,1,stop4a,ser,10000,145,1
0,1,0,0,1,stop4a,ser,10000,143,1
1,0,0,0,1,stop4a,ser,10000,145,1
0,0,0,0,1,stop4a,ser,10000,145,1
1,1,1,1,0,stop4a,ser,10000,156,1
0,1,1,1,0,stop4a,ser,10000,152,1
1,0,1,1,0,stop4a,ser,10000,152,1
0,0,1,1,0,stop4a,ser,10000,152,1
1,1,0,1,0,stop4a,ser,10000,150,1
0,1,0,1,0,stop4a,ser,10000,145,1
1,0,0,1,0,stop4a,ser,10000,142,1
0,0,0,1,0,stop4a,ser,10000,135,1
1,1,1,0,0,stop4a,ser,10000,148,1
0,1,1,0,0,stop4a,ser,10000,146,1
1,0,1,0,0,stop4a,ser,10000,142,1
0,0,1,0,0,stop4a,ser,10000,142,1
1,1,0,0,0,stop4a,ser,10000,143,1
0,1,0,0,0,stop4a,ser,10000,143,1
1,0,0,0,0,stop4a,ser,10000,145,1
0,0,0,0,0,stop4a,ser,10000,140,1
1,1,1,1,1,stop4,ser,10000,141,1
0,1,1,1,1,stop4,ser,10000,141,1
1,0,1,1,1,stop4,ser,10000,138,1
0,0,1,1,1,stop4,ser,10000,138,1
1,1,0,1,1,stop4,ser,10000,144,1
0,1,0,1,1,stop4,ser,10000,140,1
1,0,0,1,1,stop4,ser,10000,139,1
0,0,0,1,1,stop4,ser,10000,136,1
1,1,1,0,1,stop4,ser,10000,138,1
0,1,1,0,1,stop4,ser,10000,140,1
1,0,1,0,1,stop4,ser,10000,138,1
0,0,1,0,1,stop4,ser,10000,135,1
1,1,0,0,1,stop4,ser,10000,148,1
0,1,0,0,1,stop4,ser,10000,138,1
1,0,0,0,1,stop4,ser,10000,139,1
0,0,0,0,1,stop4,ser,10000,140,1
1,1,1,1,0,stop4,ser,10000,147,1
0,1,1,1,0,stop4,ser,10000,145,1
1,0,1,1,0,stop4,ser,10000,144,1
0,0,1,1,0,stop4,ser,10000,136,1
1,1,0,1,0,stop4,ser,10000,145,1
0,1,0,1,0,stop4,ser,10000,141,1
1,0,0,1,0,stop4,ser,10000,136,1
0,0,0,1,0,stop4,ser,10000,134,1
1,1,1,0,0,stop4,ser,10000,138,1
0,1,1,0,0,stop4,ser,10000,136,1
1,0,1,0,0,stop4,ser,10000,146,1
0,0,1,0,0,stop4,ser,10000,139,1
1,1,0,0,0,stop4,ser,10000,136,1
0,1,0,0,0,stop4,ser,10000,139,1
1,0,0,0,0,stop4,ser,10000,140,1
0,0,0,0,0,stop4,ser,10000,133,1
1,1,1,1,1,stop,ser,10000,130,1
0,1,1,1,1,stop,ser,10000,125,1
1,0,1,1,1,stop,ser,10000,133,1
0,0,1,1,1,stop,ser,10000,129,1
1,1,0,1,1,stop,ser,10000,138,1
0,1,0,1,1,stop,ser,10000,133,1
1,0,0,1,1,stop,ser,10000,130,1
0,0,0,1,1,stop,ser,10000,125,1
1,1,1,0,1,stop,ser,10000,134,1
0,1,1,0,1,stop,ser,10000,134,1
1,0,1,0,1,stop,ser,10000,135,1
0,0,1,0,1,stop,ser,10000,129,1
1,1,0,0,1,stop,ser,10000,134,1
0,1,0,0,1,stop,ser,10000,131,1
1,0,0,0,1,stop,ser,10000,130,1
0,0,0,0,1,stop,ser,10000,128,1
1,1,1,1,0,stop,ser,10000,137,1
0,1,1,1,0,stop,ser,10000,129,1
1,0,1,1,0,stop,ser,10000,132,1
0,0,1,1,0,stop,ser,10000,128,1
1,1,0,1,0,stop,ser,10000,138,1
0,1,0,1,0,stop,ser,10000,132,1
1,0,0,1,0,stop,ser,10000,133,1
0,0,0,1,0,stop,ser,10000,125,1
1,1,1,0,0,stop,ser,10000,137,1
0,1,1,0,0,stop,ser,10000,129,1
1,0,1,0,0,stop,ser,10000,130,1
0,0,1,0,0,stop,ser,10000,127,1
1,1,0,0,0,stop,ser,10000,138,1
0,1,0,0,0,stop,ser,10000,129,1
1,0,0,0,0,stop,ser,10000,135,1
0,0,0,0,0,stop,ser,10000,135,1
1,1,1,1,1,tricky2,ser,10000,310,1
0,1,1,1,1,tricky2,ser,10000,300,1
1,0,1,1,1,tricky2,ser,10000,235,1
0,0,1,1,1,tricky2,ser,10000,223,1
1,1,0,1,1,tricky2,ser,10000,298,1
0,1,0,1,1,tricky2,ser,10000,296,1
1,0,0,1,1,tricky2,ser,10000,228,1
0,0,0,1,1,tricky2,ser,10000,215,1
1,1,1,0,1,tricky2,ser,10000,443,1
0,1,1,0,1,tricky2,ser,10000,877,1
1,0,1,0,1,tricky2,ser,10000,387,1
0,0,1,0,1,tricky2,ser,10000,832,1
1,1,0,0,1,tricky2,ser,10000,912,1
0,1,0,0,1,tricky2,ser,10000,896,1
1,0,0,0,1,tricky2,ser,10000,853,1
0,0,0,0,1,tricky2,ser,10000,799,1
1,1,1,1,0,tricky2,ser,10000,300,1
0,1,1,1,0,tricky2,ser,10000,292,1
1,0,1,1,0,tricky2,ser,10000,240,1
0,0,1,1,0,tricky2,ser,10000,222,1
1,1,0,1,0,tricky2,ser,10000,304,1
0,1,0,1,0,tricky2,ser,10000,295,1
1,0,0,1,0,tricky2,ser,10000,234,1
0,0,0,1,0,tricky2,ser,10000,223,1
1,1,1,0,0,tricky2,ser,10000,891,1
0,1,1,0,0,tricky2,ser,10000,429,1
1,0,1,0,0,tricky2,ser,10000,850,1
0,0,1,0,0,tricky2,ser,10000,843,1
1,1,0,0,0,tricky2,ser,10000,916,1
0,1,0,0,0,tricky2,ser,10000,406,1
1,0,0,0,0,tricky2,ser,10000,390,1
0,0,0,0,0,tricky2,ser,10000,359,1
1,1,1,1,1,tricky3,ser,10000,434,1
0,1,1,1,1,tricky3,ser,10000,421,1
1,0,1,1,1,tricky3,ser,10000,326,1
0,0,1,1,1,tricky3,ser,10000,317,1
1,1,0,1,1,tricky3,ser,10000,438,1
0,1,0,1,1,tricky3,ser,10000,387,1
1,0,0,1,1,tricky3,ser,10000,297,1
0,0,0,1,1,tricky3,ser,10000,271,1
1,1,1,0,1,tricky3,ser,10000,529,1
0,1,1,0,1,tricky3,ser,10000,528,1
1,0,1,0,1,tricky3,ser,10000,915,1
0,0,1,0,1,tricky3,ser,10000,399,1
1,1,0,0,1,tricky3,ser,10000,1018,1
0,1,0,0,1,tricky3,ser,10000,1001,1
1,0,0,0,1,tricky3,ser,10000,447,1
0,0,0,0,1,tricky3,ser,10000,428,1
1,1,1,1,0,tricky3,ser,10000,396,1
0,1,1,1,0,tricky3,ser,10000,381,1
1,0,1,1,0,tricky3,ser,10000,291,1
0,0,1,1,0,tricky3,ser,10000,310,1
1,1,0,1,0,tricky3,ser,10000,391,1
