mode,example,elapsed_ms
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,equality_check,117
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,equality_check,121
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,equality_check,119
regular,ex,531
bidirectional,ex,508
remove-redundant-parts,ex,509
bidirectional+remove-redundant-parts,ex,489
remove-redundant-sets,ex,511
bidirectional+remove-redundant-sets,ex,514
remove-redundant-parts+remove-redundant-sets,ex,524
bidirectional+remove-redundant-parts+remove-redundant-sets,ex,508
generate-less,ex,508
bidirectional+generate-less,ex,500
remove-redundant-parts+generate-less,ex,517
bidirectional+remove-redundant-parts+generate-less,ex,552
remove-redundant-sets+generate-less,ex,514
bidirectional+remove-redundant-sets+generate-less,ex,512
remove-redundant-parts+remove-redundant-sets+generate-less,ex,508
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,ex,519
smart-kleene-order,ex,529
bidirectional+smart-kleene-order,ex,511
remove-redundant-parts+smart-kleene-order,ex,527
bidirectional+remove-redundant-parts+smart-kleene-order,ex,481
remove-redundant-sets+smart-kleene-order,ex,498
bidirectional+remove-redundant-sets+smart-kleene-order,ex,503
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,ex,518
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,ex,528
generate-less+smart-kleene-order,ex,515
bidirectional+generate-less+smart-kleene-order,ex,497
remove-redundant-parts+generate-less+smart-kleene-order,ex,530
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,ex,537
remove-redundant-sets+generate-less+smart-kleene-order,ex,487
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,ex,507
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,ex,592
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,ex,527
regular,flag_non_ser,944
bidirectional,flag_non_ser,60005
remove-redundant-parts,flag_non_ser,1036
bidirectional+remove-redundant-parts,flag_non_ser,60004
remove-redundant-sets,flag_non_ser,1174
bidirectional+remove-redundant-sets,flag_non_ser,60004
remove-redundant-parts+remove-redundant-sets,flag_non_ser,1151
bidirectional+remove-redundant-parts+remove-redundant-sets,flag_non_ser,60005
generate-less,flag_non_ser,1026
bidirectional+generate-less,flag_non_ser,60004
remove-redundant-parts+generate-less,flag_non_ser,1114
bidirectional+remove-redundant-parts+generate-less,flag_non_ser,60003
remove-redundant-sets+generate-less,flag_non_ser,1085
bidirectional+remove-redundant-sets+generate-less,flag_non_ser,60004
remove-redundant-parts+remove-redundant-sets+generate-less,flag_non_ser,995
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,flag_non_ser,60004
smart-kleene-order,flag_non_ser,1041
bidirectional+smart-kleene-order,flag_non_ser,60004
remove-redundant-parts+smart-kleene-order,flag_non_ser,922
bidirectional+remove-redundant-parts+smart-kleene-order,flag_non_ser,60003
remove-redundant-sets+smart-kleene-order,flag_non_ser,951
bidirectional+remove-redundant-sets+smart-kleene-order,flag_non_ser,60004
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,flag_non_ser,955
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,flag_non_ser,60004
generate-less+smart-kleene-order,flag_non_ser,906
bidirectional+generate-less+smart-kleene-order,flag_non_ser,60004
remove-redundant-parts+generate-less+smart-kleene-order,flag_non_ser,898
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,flag_non_ser,60004
remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser,963
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser,60003
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser,872
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser,60003
regular,flag_non_ser_turned_ser,112
bidirectional,flag_non_ser_turned_ser,104
remove-redundant-parts,flag_non_ser_turned_ser,109
bidirectional+remove-redundant-parts,flag_non_ser_turned_ser,110
remove-redundant-sets,flag_non_ser_turned_ser,112
bidirectional+remove-redundant-sets,flag_non_ser_turned_ser,106
remove-redundant-parts+remove-redundant-sets,flag_non_ser_turned_ser,111
bidirectional+remove-redundant-parts+remove-redundant-sets,flag_non_ser_turned_ser,109
generate-less,flag_non_ser_turned_ser,108
bidirectional+generate-less,flag_non_ser_turned_ser,106
remove-redundant-parts+generate-less,flag_non_ser_turned_ser,104
bidirectional+remove-redundant-parts+generate-less,flag_non_ser_turned_ser,108
remove-redundant-sets+generate-less,flag_non_ser_turned_ser,110
bidirectional+remove-redundant-sets+generate-less,flag_non_ser_turned_ser,114
remove-redundant-parts+remove-redundant-sets+generate-less,flag_non_ser_turned_ser,111
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,flag_non_ser_turned_ser,116
smart-kleene-order,flag_non_ser_turned_ser,120
bidirectional+smart-kleene-order,flag_non_ser_turned_ser,108
remove-redundant-parts+smart-kleene-order,flag_non_ser_turned_ser,108
bidirectional+remove-redundant-parts+smart-kleene-order,flag_non_ser_turned_ser,109
remove-redundant-sets+smart-kleene-order,flag_non_ser_turned_ser,110
bidirectional+remove-redundant-sets+smart-kleene-order,flag_non_ser_turned_ser,106
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,flag_non_ser_turned_ser,109
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,flag_non_ser_turned_ser,110
generate-less+smart-kleene-order,flag_non_ser_turned_ser,113
bidirectional+generate-less+smart-kleene-order,flag_non_ser_turned_ser,106
remove-redundant-parts+generate-less+smart-kleene-order,flag_non_ser_turned_ser,105
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,flag_non_ser_turned_ser,110
remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser_turned_ser,113
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser_turned_ser,110
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,flag_non_ser_turned_ser,111
