bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,file_type,timeout_ms,time_ms,terminated
1,1,0,0,1,fred_arith_simplified_until_1,ser,30000,1565.0,1
0,1,0,0,1,fred_arith_simplified_until_1,ser,30000,1673.0,1
1,0,0,0,1,fred_arith_simplified_until_1,ser,30000,1600.0,1
0,0,0,0,1,fred_arith_simplified_until_1,ser,30000,1655.0,1
1,1,1,1,0,fred_arith_simplified_until_1,ser,30000,1590.0,1
0,1,1,1,0,fred_arith_simplified_until_1,ser,30000,1665.0,1
1,0,1,1,0,fred_arith_simplified_until_1,ser,30000,1642.0,1
0,0,1,1,0,fred_arith_simplified_until_1,ser,30000,1737.0,1
1,1,0,1,0,fred_arith_simplified_until_1,ser,30000,1758.0,1
0,1,0,1,0,fred_arith_simplified_until_1,ser,30000,1664.0,1
1,0,0,1,0,fred_arith_simplified_until_1,ser,30000,1627.0,1
0,0,0,1,0,fred_arith_simplified_until_1,ser,30000,1679.0,1
1,1,1,0,0,fred_arith_simplified_until_1,ser,30000,1635.0,1
0,1,1,0,0,fred_arith_simplified_until_1,ser,30000,1662.0,1
1,0,1,0,0,fred_arith_simplified_until_1,ser,30000,1602.0,1
0,0,1,0,0,fred_arith_simplified_until_1,ser,30000,1680.0,1
1,1,0,0,0,fred_arith_simplified_until_1,ser,30000,1623.0,1
0,1,0,0,0,fred_arith_simplified_until_1,ser,30000,1739.0,1
1,0,0,0,0,fred_arith_simplified_until_1,ser,30000,1653.0,1
0,0,0,0,0,fred_arith_simplified_until_1,ser,30000,1633.0,1
1,1,1,1,1,fred_arith_simplified_until_2,ser,30000,3622.0,1
0,1,1,1,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,0,1,1,1,fred_arith_simplified_until_2,ser,30000,3689.0,1
0,0,1,1,1,fred_arith_simplified_until_2,ser,30000,30004.0,0
1,1,0,1,1,fred_arith_simplified_until_2,ser,30000,3653.0,1
0,1,0,1,1,fred_arith_simplified_until_2,ser,30000,30004.0,0
1,0,0,1,1,fred_arith_simplified_until_2,ser,30000,3740.0,1
0,0,0,1,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,1,0,1,fred_arith_simplified_until_2,ser,30000,3617.0,1
0,1,1,0,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,0,1,0,1,fred_arith_simplified_until_2,ser,30000,3403.0,1
0,0,1,0,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,0,0,1,fred_arith_simplified_until_2,ser,30000,3975.0,1
0,1,0,0,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,0,0,0,1,fred_arith_simplified_until_2,ser,30000,3577.0,1
0,0,0,0,1,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,1,1,0,fred_arith_simplified_until_2,ser,30000,3348.0,1
0,1,1,1,0,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,0,1,1,0,fred_arith_simplified_until_2,ser,30000,4274.0,1
0,0,1,1,0,fred_arith_simplified_until_2,ser,30000,30004.0,0
1,1,0,1,0,fred_arith_simplified_until_2,ser,30000,4142.0,1
0,1,0,1,0,fred_arith_simplified_until_2,ser,30000,30004.0,0
1,0,0,1,0,fred_arith_simplified_until_2,ser,30000,4105.0,1
0,0,0,1,0,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,1,0,0,fred_arith_simplified_until_2,ser,30000,3899.0,1
0,1,1,0,0,fred_arith_simplified_until_2,ser,30000,30004.0,0
1,0,1,0,0,fred_arith_simplified_until_2,ser,30000,3716.0,1
0,0,1,0,0,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,0,0,0,fred_arith_simplified_until_2,ser,30000,3466.0,1
0,1,0,0,0,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,0,0,0,0,fred_arith_simplified_until_2,ser,30000,3849.0,1
0,0,0,0,0,fred_arith_simplified_until_2,ser,30000,30003.0,0
1,1,1,1,1,fred_arith_tricky2,ser,30000,701.0,1
0,1,1,1,1,fred_arith_tricky2,ser,30000,1131.0,1
1,0,1,1,1,fred_arith_tricky2,ser,30000,695.0,1
0,0,1,1,1,fred_arith_tricky2,ser,30000,1308.0,1
1,1,0,1,1,fred_arith_tricky2,ser,30000,681.0,1
0,1,0,1,1,fred_arith_tricky2,ser,30000,1346.0,1
1,0,0,1,1,fred_arith_tricky2,ser,30000,656.0,1
0,0,0,1,1,fred_arith_tricky2,ser,30000,1206.0,1
1,1,1,0,1,fred_arith_tricky2,ser,30000,717.0,1
0,1,1,0,1,fred_arith_tricky2,ser,30000,1150.0,1
1,0,1,0,1,fred_arith_tricky2,ser,30000,693.0,1
0,0,1,0,1,fred_arith_tricky2,ser,30000,1220.0,1
1,1,0,0,1,fred_arith_tricky2,ser,30000,670.0,1
0,1,0,0,1,fred_arith_tricky2,ser,30000,1177.0,1
1,0,0,0,1,fred_arith_tricky2,ser,30000,716.0,1
0,0,0,0,1,fred_arith_tricky2,ser,30000,1173.0,1
1,1,1,1,0,fred_arith_tricky2,ser,30000,884.0,1
0,1,1,1,0,fred_arith_tricky2,ser,30000,1101.0,1
1,0,1,1,0,fred_arith_tricky2,ser,30000,729.0,1
0,0,1,1,0,fred_arith_tricky2,ser,30000,1355.0,1
1,1,0,1,0,fred_arith_tricky2,ser,30000,691.0,1
0,1,0,1,0,fred_arith_tricky2,ser,30000,1093.0,1
1,0,0,1,0,fred_arith_tricky2,ser,30000,645.0,1
0,0,0,1,0,fred_arith_tricky2,ser,30000,1308.0,1
1,1,1,0,0,fred_arith_tricky2,ser,30000,686.0,1
0,1,1,0,0,fred_arith_tricky2,ser,30000,1072.0,1
1,0,1,0,0,fred_arith_tricky2,ser,30000,652.0,1
0,0,1,0,0,fred_arith_tricky2,ser,30000,1153.0,1
1,1,0,0,0,fred_arith_tricky2,ser,30000,644.0,1
0,1,0,0,0,fred_arith_tricky2,ser,30000,1487.0,1
1,0,0,0,0,fred_arith_tricky2,ser,30000,735.0,1
0,0,0,0,0,fred_arith_tricky2,ser,30000,1083.0,1
1,1,1,1,1,fred_arith_tricky3,ser,30000,779.0,1
0,1,1,1,1,fred_arith_tricky3,ser,30000,1650.0,1
1,0,1,1,1,fred_arith_tricky3,ser,30000,716.0,1
0,0,1,1,1,fred_arith_tricky3,ser,30000,1789.0,1
1,1,0,1,1,fred_arith_tricky3,ser,30000,681.0,1
0,1,0,1,1,fred_arith_tricky3,ser,30000,1688.0,1
1,0,0,1,1,fred_arith_tricky3,ser,30000,786.0,1
0,0,0,1,1,fred_arith_tricky3,ser,30000,1699.0,1
1,1,1,0,1,fred_arith_tricky3,ser,30000,772.0,1
0,1,1,0,1,fred_arith_tricky3,ser,30000,1659.0,1
1,0,1,0,1,fred_arith_tricky3,ser,30000,727.0,1
0,0,1,0,1,fred_arith_tricky3,ser,30000,1898.0,1
1,1,0,0,1,fred_arith_tricky3,ser,30000,827.0,1
0,1,0,0,1,fred_arith_tricky3,ser,30000,1962.0,1
1,0,0,0,1,fred_arith_tricky3,ser,30000,713.0,1
0,0,0,0,1,fred_arith_tricky3,ser,30000,1809.0,1
1,1,1,1,0,fred_arith_tricky3,ser,30000,722.0,1
0,1,1,1,0,fred_arith_tricky3,ser,30000,1927.0,1
1,0,1,1,0,fred_arith_tricky3,ser,30000,723.0,1
0,0,1,1,0,fred_arith_tricky3,ser,30000,1607.0,1
1,1,0,1,0,fred_arith_tricky3,ser,30000,748.0,1
0,1,0,1,0,fred_arith_tricky3,ser,30000,1812.0,1
1,0,0,1,0,fred_arith_tricky3,ser,30000,668.0,1
0,0,0,1,0,fred_arith_tricky3,ser,30000,1948.0,1
1,1,1,0,0,fred_arith_tricky3,ser,30000,781.0,1
0,1,1,0,0,fred_arith_tricky3,ser,30000,1752.0,1
1,0,1,0,0,fred_arith_tricky3,ser,30000,799.0,1
0,0,1,0,0,fred_arith_tricky3,ser,30000,1673.0,1
1,1,0,0,0,fred_arith_tricky3,ser,30000,674.0,1
0,1,0,0,0,fred_arith_tricky3,ser,30000,1925.0,1
1,0,0,0,0,fred_arith_tricky3,ser,30000,805.0,1
0,0,0,0,0,fred_arith_tricky3,ser,30000,2029.0,1
1,1,1,1,1,fred_arith_tricky,ser,30000,30003.0,0
0,1,1,1,1,fred_arith_tricky,ser,30000,9311.0,1
1,0,1,1,1,fred_arith_tricky,ser,30000,30003.0,0
0,0,1,1,1,fred_arith_tricky,ser,30000,8252.0,1
1,1,0,1,1,fred_arith_tricky,ser,30000,30003.0,0
0,1,0,1,1,fred_arith_tricky,ser,30000,7264.0,1
1,0,0,1,1,fred_arith_tricky,ser,30000,30004.0,0
0,0,0,1,1,fred_arith_tricky,ser,30000,12147.0,1
1,1,1,0,1,fred_arith_tricky,ser,30000,30003.0,0
0,1,1,0,1,fred_arith_tricky,ser,30000,9625.0,1
1,0,1,0,1,fred_arith_tricky,ser,30000,20639.0,1
0,0,1,0,1,fred_arith_tricky,ser,30000,10027.0,1
1,1,0,0,1,fred_arith_tricky,ser,30000,29346.0,1
0,1,0,0,1,fred_arith_tricky,ser,30000,11538.0,1
1,0,0,0,1,fred_arith_tricky,ser,30000,30004.0,0
0,0,0,0,1,fred_arith_tricky,ser,30000,8994.0,1
1,1,1,1,0,fred_arith_tricky,ser,30000,30005.0,0
0,1,1,1,0,fred_arith_tricky,ser,30000,5384.0,1
1,0,1,1,0,fred_arith_tricky,ser,30000,30003.0,0
0,0,1,1,0,fred_arith_tricky,ser,30000,9106.0,1
1,1,0,1,0,fred_arith_tricky,ser,30000,30025.0,0
0,1,0,1,0,fred_arith_tricky,ser,30000,8554.0,1
1,0,0,1,0,fred_arith_tricky,ser,30000,30005.0,0
0,0,0,1,0,fred_arith_tricky,ser,30000,9857.0,1
1,1,1,0,0,fred_arith_tricky,ser,30000,30023.0,0
0,1,1,0,0,fred_arith_tricky,ser,30000,8657.0,1
1,0,1,0,0,fred_arith_tricky,ser,30000,30006.0,0
0,0,1,0,0,fred_arith_tricky,ser,30000,7629.0,1
1,1,0,0,0,fred_arith_tricky,ser,30000,30006.0,0
0,1,0,0,0,fred_arith_tricky,ser,30000,7859.0,1
1,0,0,0,0,fred_arith_tricky,ser,30000,30004.0,0
0,0,0,0,0,fred_arith_tricky,ser,30000,11138.0,1
1,1,1,1,1,fred,ser,30000,6760.0,1
0,1,1,1,1,fred,ser,30000,30003.0,0
1,0,1,1,1,fred,ser,30000,6585.0,1
0,0,1,1,1,fred,ser,30000,30004.0,0
1,1,0,1,1,fred,ser,30000,6532.0,1
0,1,0,1,1,fred,ser,30000,30003.0,0
1,0,0,1,1,fred,ser,30000,6558.0,1
0,0,0,1,1,fred,ser,30000,30004.0,0
1,1,1,0,1,fred,ser,30000,9197.0,1
0,1,1,0,1,fred,ser,30000,30003.0,0
1,0,1,0,1,fred,ser,30000,9349.0,1
0,0,1,0,1,fred,ser,30000,30004.0,0
1,1,0,0,1,fred,ser,30000,9134.0,1
0,1,0,0,1,fred,ser,30000,30004.0,0
1,0,0,0,1,fred,ser,30000,9416.0,1
0,0,0,0,1,fred,ser,30000,30003.0,0
1,1,1,1,0,fred,ser,30000,6556.0,1
0,1,1,1,0,fred,ser,30000,30003.0,0
1,0,1,1,0,fred,ser,30000,6572.0,1
0,0,1,1,0,fred,ser,30000,30004.0,0
1,1,0,1,0,fred,ser,30000,6347.0,1
0,1,0,1,0,fred,ser,30000,30004.0,0
1,0,0,1,0,fred,ser,30000,6813.0,1
0,0,0,1,0,fred,ser,30000,30004.0,0
1,1,1,0,0,fred,ser,30000,8548.0,1
0,1,1,0,0,fred,ser,30000,30004.0,0
1,0,1,0,0,fred,ser,30000,8742.0,1
0,0,1,0,0,fred,ser,30000,30770.0,0
1,1,0,0,0,fred,ser,30000,6465.0,1
0,1,0,0,0,fred,ser,30000,30819.0,0
1,0,0,0,0,fred,ser,30000,30784.0,0
0,0,0,0,0,fred,ser,30000,30121.0,0
1,1,1,1,1,funny,ser,30000,442.0,1
0,1,1,1,1,funny,ser,30000,440.0,1
1,0,1,1,1,funny,ser,30000,429.0,1
0,0,1,1,1,funny,ser,30000,438.0,1
1,1,0,1,1,funny,ser,30000,444.0,1
0,1,0,1,1,funny,ser,30000,427.0,1
1,0,0,1,1,funny,ser,30000,418.0,1
0,0,0,1,1,funny,ser,30000,416.0,1
1,1,1,0,1,funny,ser,30000,421.0,1
0,1,1,0,1,funny,ser,30000,436.0,1
1,0,1,0,1,funny,ser,30000,447.0,1
0,0,1,0,1,funny,ser,30000,424.0,1
1,1,0,0,1,funny,ser,30000,451.0,1
0,1,0,0,1,funny,ser,30000,461.0,1
1,0,0,0,1,funny,ser,30000,411.0,1
0,0,0,0,1,funny,ser,30000,426.0,1
1,1,1,1,0,funny,ser,30000,441.0,1
0,1,1,1,0,funny,ser,30000,447.0,1
1,0,1,1,0,funny,ser,30000,418.0,1
0,0,1,1,0,funny,ser,30000,433.0,1
1,1,0,1,0,funny,ser,30000,430.0,1
0,1,0,1,0,funny,ser,30000,427.0,1
1,0,0,1,0,funny,ser,30000,395.0,1
0,0,0,1,0,funny,ser,30000,392.0,1
1,1,1,0,0,funny,ser,30000,410.0,1
0,1,1,0,0,funny,ser,30000,425.0,1
1,0,1,0,0,funny,ser,30000,420.0,1
0,0,1,0,0,funny,ser,30000,433.0,1
1,1,0,0,0,funny,ser,30000,412.0,1
0,1,0,0,0,funny,ser,30000,441.0,1
1,0,0,0,0,funny,ser,30000,442.0,1
0,0,0,0,0,funny,ser,30000,442.0,1
1,1,1,1,1,globals,ser,30000,370.0,1
0,1,1,1,1,globals,ser,30000,368.0,1
1,0,1,1,1,globals,ser,30000,403.0,1
0,0,1,1,1,globals,ser,30000,397.0,1
1,1,0,1,1,globals,ser,30000,370.0,1
0,1,0,1,1,globals,ser,30000,382.0,1
1,0,0,1,1,globals,ser,30000,373.0,1
0,0,0,1,1,globals,ser,30000,345.0,1
1,1,1,0,1,globals,ser,30000,376.0,1
0,1,1,0,1,globals,ser,30000,376.0,1
1,0,1,0,1,globals,ser,30000,459.0,1
0,0,1,0,1,globals,ser,30000,390.0,1
1,1,0,0,1,globals,ser,30000,366.0,1
0,1,0,0,1,globals,ser,30000,367.0,1
1,0,0,0,1,globals,ser,30000,354.0,1
0,0,0,0,1,globals,ser,30000,345.0,1
1,1,1,1,0,globals,ser,30000,355.0,1
0,1,1,1,0,globals,ser,30000,345.0,1
1,0,1,1,0,globals,ser,30000,347.0,1
0,0,1,1,0,globals,ser,30000,357.0,1
1,1,0,1,0,globals,ser,30000,354.0,1
0,1,0,1,0,globals,ser,30000,356.0,1
1,0,0,1,0,globals,ser,30000,365.0,1
0,0,0,1,0,globals,ser,30000,350.0,1
1,1,1,0,0,globals,ser,30000,364.0,1
0,1,1,0,0,globals,ser,30000,348.0,1
1,0,1,0,0,globals,ser,30000,370.0,1
0,0,1,0,0,globals,ser,30000,356.0,1
1,1,0,0,0,globals,ser,30000,354.0,1
0,1,0,0,0,globals,ser,30000,383.0,1
1,0,0,0,0,globals,ser,30000,374.0,1
0,0,0,0,0,globals,ser,30000,375.0,1
1,1,1,1,1,if_expr,ser,30000,84.0,1
0,1,1,1,1,if_expr,ser,30000,80.0,1
1,0,1,1,1,if_expr,ser,30000,88.0,1
0,0,1,1,1,if_expr,ser,30000,87.0,1
1,1,0,1,1,if_expr,ser,30000,83.0,1
0,1,0,1,1,if_expr,ser,30000,85.0,1
1,0,0,1,1,if_expr,ser,30000,86.0,1
0,0,0,1,1,if_expr,ser,30000,81.0,1
1,1,1,0,1,if_expr,ser,30000,85.0,1
0,1,1,0,1,if_expr,ser,30000,95.0,1
1,0,1,0,1,if_expr,ser,30000,92.0,1
0,0,1,0,1,if_expr,ser,30000,88.0,1
1,1,0,0,1,if_expr,ser,30000,85.0,1
0,1,0,0,1,if_expr,ser,30000,83.0,1
1,0,0,0,1,if_expr,ser,30000,86.0,1
0,0,0,0,1,if_expr,ser,30000,85.0,1
1,1,1,1,0,if_expr,ser,30000,90.0,1
0,1,1,1,0,if_expr,ser,30000,82.0,1
1,0,1,1,0,if_expr,ser,30000,81.0,1
0,0,1,1,0,if_expr,ser,30000,82.0,1
1,1,0,1,0,if_expr,ser,30000,84.0,1
0,1,0,1,0,if_expr,ser,30000,80.0,1
1,0,0,1,0,if_expr,ser,30000,81.0,1
0,0,0,1,0,if_expr,ser,30000,86.0,1
1,1,1,0,0,if_expr,ser,30000,86.0,1
0,1,1,0,0,if_expr,ser,30000,80.0,1
1,0,1,0,0,if_expr,ser,30000,85.0,1
0,0,1,0,0,if_expr,ser,30000,82.0,1
1,1,0,0,0,if_expr,ser,30000,86.0,1
0,1,0,0,0,if_expr,ser,30000,88.0,1
1,0,0,0,0,if_expr,ser,30000,93.0,1
0,0,0,0,0,if_expr,ser,30000,87.0,1
1,1,1,1,1,if_while,ser,30000,90.0,1
0,1,1,1,1,if_while,ser,30000,83.0,1
1,0,1,1,1,if_while,ser,30000,87.0,1
0,0,1,1,1,if_while,ser,30000,84.0,1
1,1,0,1,1,if_while,ser,30000,84.0,1
0,1,0,1,1,if_while,ser,30000,84.0,1
1,0,0,1,1,if_while,ser,30000,83.0,1
0,0,0,1,1,if_while,ser,30000,83.0,1
1,1,1,0,1,if_while,ser,30000,81.0,1
0,1,1,0,1,if_while,ser,30000,88.0,1
1,0,1,0,1,if_while,ser,30000,83.0,1
0,0,1,0,1,if_while,ser,30000,86.0,1
1,1,0,0,1,if_while,ser,30000,85.0,1
0,1,0,0,1,if_while,ser,30000,90.0,1
1,0,0,0,1,if_while,ser,30000,84.0,1
0,0,0,0,1,if_while,ser,30000,86.0,1
1,1,1,1,0,if_while,ser,30000,86.0,1
0,1,1,1,0,if_while,ser,30000,90.0,1
1,0,1,1,0,if_while,ser,30000,94.0,1
0,0,1,1,0,if_while,ser,30000,96.0,1
1,1,0,1,0,if_while,ser,30000,97.0,1
0,1,0,1,0,if_while,ser,30000,92.0,1
1,0,0,1,0,if_while,ser,30000,84.0,1
0,0,0,1,0,if_while,ser,30000,87.0,1
1,1,1,0,0,if_while,ser,30000,87.0,1
0,1,1,0,0,if_while,ser,30000,86.0,1
1,0,1,0,0,if_while,ser,30000,87.0,1
0,0,1,0,0,if_while,ser,30000,90.0,1
1,1,0,0,0,if_while,ser,30000,85.0,1
0,1,0,0,0,if_while,ser,30000,87.0,1
1,0,0,0,0,if_while,ser,30000,87.0,1
0,0,0,0,0,if_while,ser,30000,91.0,1
1,1,1,1,1,incrdecr,ser,30000,3430.0,1
0,1,1,1,1,incrdecr,ser,30000,30004.0,0
1,0,1,1,1,incrdecr,ser,30000,3583.0,1
0,0,1,1,1,incrdecr,ser,30000,30005.0,0
1,1,0,1,1,incrdecr,ser,30000,4111.0,1
0,1,0,1,1,incrdecr,ser,30000,30003.0,0
1,0,0,1,1,incrdecr,ser,30000,3685.0,1
0,0,0,1,1,incrdecr,ser,30000,30003.0,0
1,1,1,0,1,incrdecr,ser,30000,3569.0,1
0,1,1,0,1,incrdecr,ser,30000,30005.0,0
1,0,1,0,1,incrdecr,ser,30000,3590.0,1
0,0,1,0,1,incrdecr,ser,30000,30003.0,0
1,1,0,0,1,incrdecr,ser,30000,3623.0,1
0,1,0,0,1,incrdecr,ser,30000,30003.0,0
1,0,0,0,1,incrdecr,ser,30000,3541.0,1
0,0,0,0,1,incrdecr,ser,30000,30004.0,0
1,1,1,1,0,incrdecr,ser,30000,3419.0,1
0,1,1,1,0,incrdecr,ser,30000,30004.0,0
1,0,1,1,0,incrdecr,ser,30000,3610.0,1
0,0,1,1,0,incrdecr,ser,30000,30003.0,0
1,1,0,1,0,incrdecr,ser,30000,3625.0,1
0,1,0,1,0,incrdecr,ser,30000,30003.0,0
1,0,0,1,0,incrdecr,ser,30000,3384.0,1
0,0,0,1,0,incrdecr,ser,30000,30003.0,0
1,1,1,0,0,incrdecr,ser,30000,3599.0,1
0,1,1,0,0,incrdecr,ser,30000,30004.0,0
1,0,1,0,0,incrdecr,ser,30000,3463.0,1
0,0,1,0,0,incrdecr,ser,30000,30003.0,0
1,1,0,0,0,incrdecr,ser,30000,4298.0,1
0,1,0,0,0,incrdecr,ser,30000,30004.0,0
1,0,0,0,0,incrdecr,ser,30000,4410.0,1
0,0,0,0,0,incrdecr,ser,30000,30004.0,0
1,1,1,1,1,less_simple_ser,ser,30000,2073.0,1
0,1,1,1,1,less_simple_ser,ser,30000,2406.0,1
1,0,1,1,1,less_simple_ser,ser,30000,1741.0,1
0,0,1,1,1,less_simple_ser,ser,30000,1984.0,1
1,1,0,1,1,less_simple_ser,ser,30000,3344.0,1
0,1,0,1,1,less_simple_ser,ser,30000,3627.0,1
1,0,0,1,1,less_simple_ser,ser,30000,4195.0,1
0,0,0,1,1,less_simple_ser,ser,30000,3490.0,1
1,1,1,0,1,less_simple_ser,ser,30000,30019.0,0
0,1,1,0,1,less_simple_ser,ser,30000,30664.0,0
1,0,1,0,1,less_simple_ser,ser,30000,110.0,1
0,0,1,0,1,less_simple_ser,ser,30000,30017.0,0
1,1,0,0,1,less_simple_ser,ser,30000,102.0,1
0,1,0,0,1,less_simple_ser,ser,30000,434.0,1
1,0,0,0,1,less_simple_ser,ser,30000,95.0,1
0,0,0,0,1,less_simple_ser,ser,30000,30846.0,0
1,1,1,1,0,less_simple_ser,ser,30000,2201.0,1
0,1,1,1,0,less_simple_ser,ser,30000,2074.0,1
1,0,1,1,0,less_simple_ser,ser,30000,1994.0,1
0,0,1,1,0,less_simple_ser,ser,30000,2242.0,1
1,1,0,1,0,less_simple_ser,ser,30000,2465.0,1
0,1,0,1,0,less_simple_ser,ser,30000,2878.0,1
1,0,0,1,0,less_simple_ser,ser,30000,2408.0,1
0,0,0,1,0,less_simple_ser,ser,30000,4562.0,1
1,1,1,0,0,less_simple_ser,ser,30000,457.0,1
0,1,1,0,0,less_simple_ser,ser,30000,99.0,1
1,0,1,0,0,less_simple_ser,ser,30000,97.0,1
0,0,1,0,0,less_simple_ser,ser,30000,30688.0,0
1,1,0,0,0,less_simple_ser,ser,30000,479.0,1
0,1,0,0,0,less_simple_ser,ser,30000,30725.0,0
1,0,0,0,0,less_simple_ser,ser,30000,30667.0,0
0,0,0,0,0,less_simple_ser,ser,30000,30016.0,0
1,1,1,1,1,mixed_expr,ser,30000,79.0,1
0,1,1,1,1,mixed_expr,ser,30000,81.0,1
1,0,1,1,1,mixed_expr,ser,30000,85.0,1
0,0,1,1,1,mixed_expr,ser,30000,80.0,1
1,1,0,1,1,mixed_expr,ser,30000,83.0,1
0,1,0,1,1,mixed_expr,ser,30000,86.0,1
1,0,0,1,1,mixed_expr,ser,30000,90.0,1
0,0,0,1,1,mixed_expr,ser,30000,83.0,1
1,1,1,0,1,mixed_expr,ser,30000,86.0,1
0,1,1,0,1,mixed_expr,ser,30000,85.0,1
1,0,1,0,1,mixed_expr,ser,30000,83.0,1
0,0,1,0,1,mixed_expr,ser,30000,84.0,1
1,1,0,0,1,mixed_expr,ser,30000,82.0,1
0,1,0,0,1,mixed_expr,ser,30000,84.0,1
1,0,0,0,1,mixed_expr,ser,30000,82.0,1
0,0,0,0,1,mixed_expr,ser,30000,81.0,1
1,1,1,1,0,mixed_expr,ser,30000,87.0,1
0,1,1,1,0,mixed_expr,ser,30000,80.0,1
1,0,1,1,0,mixed_expr,ser,30000,82.0,1
0,0,1,1,0,mixed_expr,ser,30000,85.0,1
1,1,0,1,0,mixed_expr,ser,30000,84.0,1
0,1,0,1,0,mixed_expr,ser,30000,82.0,1
1,0,0,1,0,mixed_expr,ser,30000,84.0,1
0,0,0,1,0,mixed_expr,ser,30000,86.0,1
1,1,1,0,0,mixed_expr,ser,30000,80.0,1
0,1,1,0,0,mixed_expr,ser,30000,86.0,1
1,0,1,0,0,mixed_expr,ser,30000,85.0,1
0,0,1,0,0,mixed_expr,ser,30000,79.0,1
1,1,0,0,0,mixed_expr,ser,30000,82.0,1
0,1,0,0,0,mixed_expr,ser,30000,83.0,1
1,0,0,0,0,mixed_expr,ser,30000,83.0,1
0,0,0,0,0,mixed_expr,ser,30000,84.0,1
1,1,1,1,1,modulo_nonser,ser,30000,476.0,1
0,1,1,1,1,modulo_nonser,ser,30000,30003.0,0
1,0,1,1,1,modulo_nonser,ser,30000,625.0,1
0,0,1,1,1,modulo_nonser,ser,30000,29125.0,1
1,1,0,1,1,modulo_nonser,ser,30000,1096.0,1
0,1,0,1,1,modulo_nonser,ser,30000,2365.0,1
1,0,0,1,1,modulo_nonser,ser,30000,2510.0,1
0,0,0,1,1,modulo_nonser,ser,30000,2556.0,1
1,1,1,0,1,modulo_nonser,ser,30000,30031.0,0
0,1,1,0,1,modulo_nonser,ser,30000,30027.0,0
1,0,1,0,1,modulo_nonser,ser,30000,30032.0,0
0,0,1,0,1,modulo_nonser,ser,30000,11109.0,1
1,1,0,0,1,modulo_nonser,ser,30000,30026.0,0
0,1,0,0,1,modulo_nonser,ser,30000,30030.0,0
1,0,0,0,1,modulo_nonser,ser,30000,30028.0,0
0,0,0,0,1,modulo_nonser,ser,30000,10524.0,1
1,1,1,1,0,modulo_nonser,ser,30000,927.0,1
0,1,1,1,0,modulo_nonser,ser,30000,30011.0,0
1,0,1,1,0,modulo_nonser,ser,30000,21564.0,1
0,0,1,1,0,modulo_nonser,ser,30000,1029.0,1
1,1,0,1,0,modulo_nonser,ser,30000,978.0,1
0,1,0,1,0,modulo_nonser,ser,30000,684.0,1
1,0,0,1,0,modulo_nonser,ser,30000,985.0,1
0,0,0,1,0,modulo_nonser,ser,30000,2275.0,1
1,1,1,0,0,modulo_nonser,ser,30000,10547.0,1
0,1,1,0,0,modulo_nonser,ser,30000,11294.0,1
1,0,1,0,0,modulo_nonser,ser,30000,30030.0,0
0,0,1,0,0,modulo_nonser,ser,30000,30034.0,0
1,1,0,0,0,modulo_nonser,ser,30000,30038.0,0
0,1,0,0,0,modulo_nonser,ser,30000,30030.0,0
1,0,0,0,0,modulo_nonser,ser,30000,9764.0,1
0,0,0,0,0,modulo_nonser,ser,30000,30031.0,0
1,1,1,1,1,multiple_requests,ser,30000,552.0,1
0,1,1,1,1,multiple_requests,ser,30000,578.0,1
1,0,1,1,1,multiple_requests,ser,30000,557.0,1
0,0,1,1,1,multiple_requests,ser,30000,562.0,1
1,1,0,1,1,multiple_requests,ser,30000,563.0,1
0,1,0,1,1,multiple_requests,ser,30000,561.0,1
1,0,0,1,1,multiple_requests,ser,30000,546.0,1
0,0,0,1,1,multiple_requests,ser,30000,569.0,1
1,1,1,0,1,multiple_requests,ser,30000,567.0,1
0,1,1,0,1,multiple_requests,ser,30000,562.0,1
1,0,1,0,1,multiple_requests,ser,30000,558.0,1
0,0,1,0,1,multiple_requests,ser,30000,576.0,1
1,1,0,0,1,multiple_requests,ser,30000,556.0,1
0,1,0,0,1,multiple_requests,ser,30000,585.0,1
1,0,0,0,1,multiple_requests,ser,30000,569.0,1
0,0,0,0,1,multiple_requests,ser,30000,573.0,1
1,1,1,1,0,multiple_requests,ser,30000,569.0,1
0,1,1,1,0,multiple_requests,ser,30000,566.0,1
1,0,1,1,0,multiple_requests,ser,30000,544.0,1
0,0,1,1,0,multiple_requests,ser,30000,570.0,1
1,1,0,1,0,multiple_requests,ser,30000,573.0,1
0,1,0,1,0,multiple_requests,ser,30000,579.0,1
1,0,0,1,0,multiple_requests,ser,30000,557.0,1
0,0,0,1,0,multiple_requests,ser,30000,573.0,1
1,1,1,0,0,multiple_requests,ser,30000,566.0,1
0,1,1,0,0,multiple_requests,ser,30000,579.0,1
1,0,1,0,0,multiple_requests,ser,30000,547.0,1
0,0,1,0,0,multiple_requests,ser,30000,567.0,1
1,1,0,0,0,multiple_requests,ser,30000,554.0,1
