bidirectional ON,remove-redundant ON,generate-less ON,smart-kleene-order ON,benchmark,type,timeout_ms,time_ms,terminated
0,1,1,0,nested_while,ser,60000,91,1
1,0,1,0,nested_while,ser,60000,81,1
0,0,1,0,nested_while,ser,60000,89,1
1,1,0,0,nested_while,ser,60000,84,1
0,1,0,0,nested_while,ser,60000,80,1
1,0,0,0,nested_while,ser,60000,84,1
0,0,0,0,nested_while,ser,60000,84,1
1,1,1,1,nondet2,ser,60000,111,1
0,1,1,1,nondet2,ser,60000,117,1
1,0,1,1,nondet2,ser,60000,119,1
0,0,1,1,nondet2,ser,60000,120,1
1,1,0,1,nondet2,ser,60000,116,1
0,1,0,1,nondet2,ser,60000,116,1
1,0,0,1,nondet2,ser,60000,122,1
0,0,0,1,nondet2,ser,60000,119,1
1,1,1,0,nondet2,ser,60000,117,1
0,1,1,0,nondet2,ser,60000,117,1
1,0,1,0,nondet2,ser,60000,117,1
0,0,1,0,nondet2,ser,60000,114,1
1,1,0,0,nondet2,ser,60000,127,1
0,1,0,0,nondet2,ser,60000,114,1
1,0,0,0,nondet2,ser,60000,117,1
0,0,0,0,nondet2,ser,60000,113,1
1,1,1,1,nondet_impl2,ser,60000,124,1
0,1,1,1,nondet_impl2,ser,60000,123,1
1,0,1,1,nondet_impl2,ser,60000,111,1
0,0,1,1,nondet_impl2,ser,60000,112,1
1,1,0,1,nondet_impl2,ser,60000,120,1
0,1,0,1,nondet_impl2,ser,60000,118,1
1,0,0,1,nondet_impl2,ser,60000,106,1
0,0,0,1,nondet_impl2,ser,60000,107,1
1,1,1,0,nondet_impl2,ser,60000,115,1
0,1,1,0,nondet_impl2,ser,60000,118,1
1,0,1,0,nondet_impl2,ser,60000,113,1
0,0,1,0,nondet_impl2,ser,60000,108,1
1,1,0,0,nondet_impl2,ser,60000,118,1
0,1,0,0,nondet_impl2,ser,60000,114,1
1,0,0,0,nondet_impl2,ser,60000,116,1
0,0,0,0,nondet_impl2,ser,60000,112,1
1,1,1,1,nondet_impl,ser,60000,124,1
0,1,1,1,nondet_impl,ser,60000,114,1
1,0,1,1,nondet_impl,ser,60000,116,1
0,0,1,1,nondet_impl,ser,60000,115,1
1,1,0,1,nondet_impl,ser,60000,124,1
0,1,0,1,nondet_impl,ser,60000,131,1
1,0,0,1,nondet_impl,ser,60000,126,1
0,0,0,1,nondet_impl,ser,60000,126,1
1,1,1,0,nondet_impl,ser,60000,118,1
0,1,1,0,nondet_impl,ser,60000,113,1
1,0,1,0,nondet_impl,ser,60000,119,1
0,0,1,0,nondet_impl,ser,60000,121,1
1,1,0,0,nondet_impl,ser,60000,137,1
0,1,0,0,nondet_impl,ser,60000,134,1
1,0,0,0,nondet_impl,ser,60000,123,1
0,0,0,0,nondet_impl,ser,60000,127,1
1,1,1,1,nondet,ser,60000,110,1
0,1,1,1,nondet,ser,60000,114,1
1,0,1,1,nondet,ser,60000,105,1
0,0,1,1,nondet,ser,60000,108,1
1,1,0,1,nondet,ser,60000,107,1
0,1,0,1,nondet,ser,60000,108,1
1,0,0,1,nondet,ser,60000,113,1
0,0,0,1,nondet,ser,60000,109,1
1,1,1,0,nondet,ser,60000,109,1
0,1,1,0,nondet,ser,60000,112,1
1,0,1,0,nondet,ser,60000,111,1
0,0,1,0,nondet,ser,60000,112,1
1,1,0,0,nondet,ser,60000,114,1
0,1,0,0,nondet,ser,60000,125,1
1,0,0,0,nondet,ser,60000,112,1
0,0,0,0,nondet,ser,60000,111,1
1,1,1,1,seq_expr,ser,60000,89,1
0,1,1,1,seq_expr,ser,60000,91,1
1,0,1,1,seq_expr,ser,60000,85,1
0,0,1,1,seq_expr,ser,60000,86,1
1,1,0,1,seq_expr,ser,60000,85,1
0,1,0,1,seq_expr,ser,60000,86,1
1,0,0,1,seq_expr,ser,60000,101,1
0,0,0,1,seq_expr,ser,60000,87,1
1,1,1,0,seq_expr,ser,60000,83,1
0,1,1,0,seq_expr,ser,60000,89,1
1,0,1,0,seq_expr,ser,60000,83,1
0,0,1,0,seq_expr,ser,60000,92,1
1,1,0,0,seq_expr,ser,60000,83,1
0,1,0,0,seq_expr,ser,60000,86,1
1,0,0,0,seq_expr,ser,60000,83,1
0,0,0,0,seq_expr,ser,60000,80,1
1,1,1,1,simple_assign,ser,60000,84,1
0,1,1,1,simple_assign,ser,60000,82,1
1,0,1,1,simple_assign,ser,60000,82,1
0,0,1,1,simple_assign,ser,60000,103,1
1,1,0,1,simple_assign,ser,60000,104,1
0,1,0,1,simple_assign,ser,60000,96,1
1,0,0,1,simple_assign,ser,60000,82,1
0,0,0,1,simple_assign,ser,60000,96,1
1,1,1,0,simple_assign,ser,60000,86,1
0,1,1,0,simple_assign,ser,60000,84,1
1,0,1,0,simple_assign,ser,60000,99,1
0,0,1,0,simple_assign,ser,60000,89,1
1,1,0,0,simple_assign,ser,60000,82,1
0,1,0,0,simple_assign,ser,60000,90,1
1,0,0,0,simple_assign,ser,60000,100,1
0,0,0,0,simple_assign,ser,60000,86,1
1,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
0,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
1,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
0,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
0,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,86,1
1,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,89,1
0,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,95,1
1,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,97,1
0,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,102,1
1,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,88,1
0,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,81,1
1,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
0,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,85,1
0,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,1,1,1,simple_nonser2,ser,60000,99,1
0,1,1,1,simple_nonser2,ser,60000,101,1
1,0,1,1,simple_nonser2,ser,60000,98,1
0,0,1,1,simple_nonser2,ser,60000,96,1
1,1,0,1,simple_nonser2,ser,60000,102,1
0,1,0,1,simple_nonser2,ser,60000,104,1
1,0,0,1,simple_nonser2,ser,60000,103,1
0,0,0,1,simple_nonser2,ser,60000,103,1
1,1,1,0,simple_nonser2,ser,60000,98,1
0,1,1,0,simple_nonser2,ser,60000,107,1
1,0,1,0,simple_nonser2,ser,60000,102,1
0,0,1,0,simple_nonser2,ser,60000,97,1
1,1,0,0,simple_nonser2,ser,60000,102,1
0,1,0,0,simple_nonser2,ser,60000,95,1
1,0,0,0,simple_nonser2,ser,60000,97,1
0,0,0,0,simple_nonser2,ser,60000,97,1
1,1,1,1,simple_nonser2_turned_ser_with_locks,ser,60000,102,1
0,1,1,1,simple_nonser2_turned_ser_with_locks,ser,60000,101,1
1,0,1,1,simple_nonser2_turned_ser_with_locks,ser,60000,99,1
0,0,1,1,simple_nonser2_turned_ser_with_locks,ser,60000,111,1
1,1,0,1,simple_nonser2_turned_ser_with_locks,ser,60000,111,1
0,1,0,1,simple_nonser2_turned_ser_with_locks,ser,60000,98,1
1,0,0,1,simple_nonser2_turned_ser_with_locks,ser,60000,120,1
0,0,0,1,simple_nonser2_turned_ser_with_locks,ser,60000,105,1
1,1,1,0,simple_nonser2_turned_ser_with_locks,ser,60000,106,1
0,1,1,0,simple_nonser2_turned_ser_with_locks,ser,60000,99,1
1,0,1,0,simple_nonser2_turned_ser_with_locks,ser,60000,105,1
0,0,1,0,simple_nonser2_turned_ser_with_locks,ser,60000,97,1
1,1,0,0,simple_nonser2_turned_ser_with_locks,ser,60000,102,1
0,1,0,0,simple_nonser2_turned_ser_with_locks,ser,60000,102,1
1,0,0,0,simple_nonser2_turned_ser_with_locks,ser,60000,103,1
0,0,0,0,simple_nonser2_turned_ser_with_locks,ser,60000,106,1
1,1,1,1,simple_nonser3,ser,60000,104,1
0,1,1,1,simple_nonser3,ser,60000,109,1
1,0,1,1,simple_nonser3,ser,60000,107,1
0,0,1,1,simple_nonser3,ser,60000,120,1
1,1,0,1,simple_nonser3,ser,60000,127,1
0,1,0,1,simple_nonser3,ser,60000,127,1
1,0,0,1,simple_nonser3,ser,60000,126,1
0,0,0,1,simple_nonser3,ser,60000,123,1
1,1,1,0,simple_nonser3,ser,60000,120,1
0,1,1,0,simple_nonser3,ser,60000,130,1
1,0,1,0,simple_nonser3,ser,60000,127,1
0,0,1,0,simple_nonser3,ser,60000,123,1
1,1,0,0,simple_nonser3,ser,60000,108,1
0,1,0,0,simple_nonser3,ser,60000,104,1
1,0,0,0,simple_nonser3,ser,60000,110,1
0,0,0,0,simple_nonser3,ser,60000,103,1
1,1,1,1,simple_nonser,ser,60000,110,1
0,1,1,1,simple_nonser,ser,60000,125,1
1,0,1,1,simple_nonser,ser,60000,124,1
0,0,1,1,simple_nonser,ser,60000,130,1
1,1,0,1,simple_nonser,ser,60000,112,1
0,1,0,1,simple_nonser,ser,60000,127,1
1,0,0,1,simple_nonser,ser,60000,110,1
0,0,0,1,simple_nonser,ser,60000,119,1
1,1,1,0,simple_nonser,ser,60000,108,1
0,1,1,0,simple_nonser,ser,60000,112,1
1,0,1,0,simple_nonser,ser,60000,109,1
0,0,1,0,simple_nonser,ser,60000,105,1
1,1,0,0,simple_nonser,ser,60000,106,1
0,1,0,0,simple_nonser,ser,60000,107,1
1,0,0,0,simple_nonser,ser,60000,106,1
0,0,0,0,simple_nonser,ser,60000,104,1
1,1,1,1,simple_ser,ser,60000,81,1
0,1,1,1,simple_ser,ser,60000,81,1
1,0,1,1,simple_ser,ser,60000,87,1
0,0,1,1,simple_ser,ser,60000,86,1
1,1,0,1,simple_ser,ser,60000,87,1
0,1,0,1,simple_ser,ser,60000,87,1
1,0,0,1,simple_ser,ser,60000,89,1
0,0,0,1,simple_ser,ser,60000,86,1
1,1,1,0,simple_ser,ser,60000,88,1
0,1,1,0,simple_ser,ser,60000,85,1
1,0,1,0,simple_ser,ser,60000,85,1
0,0,1,0,simple_ser,ser,60000,79,1
1,1,0,0,simple_ser,ser,60000,86,1
0,1,0,0,simple_ser,ser,60000,87,1
1,0,0,0,simple_ser,ser,60000,82,1
0,0,0,0,simple_ser,ser,60000,83,1
1,1,1,1,snapshot_isolation_network_monitoring,ser,60000,245,1
0,1,1,1,snapshot_isolation_network_monitoring,ser,60000,220,1
1,0,1,1,snapshot_isolation_network_monitoring,ser,60000,224,1
0,0,1,1,snapshot_isolation_network_monitoring,ser,60000,196,1
1,1,0,1,snapshot_isolation_network_monitoring,ser,60000,231,1
0,1,0,1,snapshot_isolation_network_monitoring,ser,60000,221,1
1,0,0,1,snapshot_isolation_network_monitoring,ser,60000,227,1
0,0,0,1,snapshot_isolation_network_monitoring,ser,60000,208,1
1,1,1,0,snapshot_isolation_network_monitoring,ser,60000,233,1
0,1,1,0,snapshot_isolation_network_monitoring,ser,60000,210,1
1,0,1,0,snapshot_isolation_network_monitoring,ser,60000,224,1
0,0,1,0,snapshot_isolation_network_monitoring,ser,60000,209,1
1,1,0,0,snapshot_isolation_network_monitoring,ser,60000,224,1
0,1,0,0,snapshot_isolation_network_monitoring,ser,60000,213,1
1,0,0,0,snapshot_isolation_network_monitoring,ser,60000,202,1
0,0,0,0,snapshot_isolation_network_monitoring,ser,60000,199,1
1,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,60000,209,1
0,1,1,1,snapshot_isolation_network_monitoring_simplified,ser,60000,197,1
1,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,60000,189,1
0,0,1,1,snapshot_isolation_network_monitoring_simplified,ser,60000,181,1
1,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,60000,214,1
0,1,0,1,snapshot_isolation_network_monitoring_simplified,ser,60000,204,1
1,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,60000,206,1
0,0,0,1,snapshot_isolation_network_monitoring_simplified,ser,60000,202,1
1,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,60000,223,1
0,1,1,0,snapshot_isolation_network_monitoring_simplified,ser,60000,206,1
1,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,60000,191,1
0,0,1,0,snapshot_isolation_network_monitoring_simplified,ser,60000,191,1
1,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,60000,210,1
0,1,0,0,snapshot_isolation_network_monitoring_simplified,ser,60000,211,1
1,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,60000,204,1
0,0,0,0,snapshot_isolation_network_monitoring_simplified,ser,60000,237,1
1,1,1,1,snapshot_isolation,ser,60000,217,1
0,1,1,1,snapshot_isolation,ser,60000,213,1
1,0,1,1,snapshot_isolation,ser,60000,205,1
0,0,1,1,snapshot_isolation,ser,60000,187,1
1,1,0,1,snapshot_isolation,ser,60000,219,1
0,1,0,1,snapshot_isolation,ser,60000,203,1
1,0,0,1,snapshot_isolation,ser,60000,211,1
0,0,0,1,snapshot_isolation,ser,60000,213,1
1,1,1,0,snapshot_isolation,ser,60000,229,1
0,1,1,0,snapshot_isolation,ser,60000,226,1
1,0,1,0,snapshot_isolation,ser,60000,212,1
0,0,1,0,snapshot_isolation,ser,60000,196,1
1,1,0,0,snapshot_isolation,ser,60000,224,1
0,1,0,0,snapshot_isolation,ser,60000,224,1
1,0,0,0,snapshot_isolation,ser,60000,199,1
0,0,0,0,snapshot_isolation,ser,60000,196,1
1,1,1,1,stateful_firewall,ser,60000,137,1
0,1,1,1,stateful_firewall,ser,60000,136,1
1,0,1,1,stateful_firewall,ser,60000,143,1
0,0,1,1,stateful_firewall,ser,60000,142,1
1,1,0,1,stateful_firewall,ser,60000,144,1
0,1,0,1,stateful_firewall,ser,60000,141,1
1,0,0,1,stateful_firewall,ser,60000,135,1
0,0,0,1,stateful_firewall,ser,60000,131,1
1,1,1,0,stateful_firewall,ser,60000,140,1
0,1,1,0,stateful_firewall,ser,60000,141,1
1,0,1,0,stateful_firewall,ser,60000,148,1
0,0,1,0,stateful_firewall,ser,60000,139,1
1,1,0,0,stateful_firewall,ser,60000,145,1
0,1,0,0,stateful_firewall,ser,60000,140,1
1,0,0,0,stateful_firewall,ser,60000,136,1
0,0,0,0,stateful_firewall,ser,60000,142,1
1,1,1,1,stateful_firewall_without_yields,ser,60000,131,1
0,1,1,1,stateful_firewall_without_yields,ser,60000,128,1
1,0,1,1,stateful_firewall_without_yields,ser,60000,123,1
0,0,1,1,stateful_firewall_without_yields,ser,60000,121,1
1,1,0,1,stateful_firewall_without_yields,ser,60000,126,1
0,1,0,1,stateful_firewall_without_yields,ser,60000,125,1
1,0,0,1,stateful_firewall_without_yields,ser,60000,119,1
0,0,0,1,stateful_firewall_without_yields,ser,60000,114,1
1,1,1,0,stateful_firewall_without_yields,ser,60000,120,1
0,1,1,0,stateful_firewall_without_yields,ser,60000,126,1
1,0,1,0,stateful_firewall_without_yields,ser,60000,118,1
0,0,1,0,stateful_firewall_without_yields,ser,60000,128,1
1,1,0,0,stateful_firewall_without_yields,ser,60000,129,1
0,1,0,0,stateful_firewall_without_yields,ser,60000,122,1
1,0,0,0,stateful_firewall_without_yields,ser,60000,128,1
0,0,0,0,stateful_firewall_without_yields,ser,60000,137,1
1,1,1,1,stop2,ser,60000,130,1
0,1,1,1,stop2,ser,60000,126,1
1,0,1,1,stop2,ser,60000,120,1
0,0,1,1,stop2,ser,60000,121,1
1,1,0,1,stop2,ser,60000,127,1
0,1,0,1,stop2,ser,60000,126,1
1,0,0,1,stop2,ser,60000,128,1
0,0,0,1,stop2,ser,60000,126,1
1,1,1,0,stop2,ser,60000,122,1
0,1,1,0,stop2,ser,60000,130,1
1,0,1,0,stop2,ser,60000,122,1
0,0,1,0,stop2,ser,60000,121,1
1,1,0,0,stop2,ser,60000,118,1
0,1,0,0,stop2,ser,60000,125,1
1,0,0,0,stop2,ser,60000,126,1
0,0,0,0,stop2,ser,60000,121,1
1,1,1,1,stop3a,ser,60000,141,1
0,1,1,1,stop3a,ser,60000,135,1
1,0,1,1,stop3a,ser,60000,135,1
0,0,1,1,stop3a,ser,60000,126,1
1,1,0,1,stop3a,ser,60000,145,1
0,1,0,1,stop3a,ser,60000,135,1
1,0,0,1,stop3a,ser,60000,136,1
0,0,0,1,stop3a,ser,60000,133,1
1,1,1,0,stop3a,ser,60000,131,1
0,1,1,0,stop3a,ser,60000,134,1
1,0,1,0,stop3a,ser,60000,134,1
0,0,1,0,stop3a,ser,60000,130,1
1,1,0,0,stop3a,ser,60000,141,1
0,1,0,0,stop3a,ser,60000,142,1
1,0,0,0,stop3a,ser,60000,140,1
0,0,0,0,stop3a,ser,60000,133,1
1,1,1,1,stop3,ser,60000,128,1
0,1,1,1,stop3,ser,60000,123,1
1,0,1,1,stop3,ser,60000,130,1
0,0,1,1,stop3,ser,60000,125,1
1,1,0,1,stop3,ser,60000,136,1
0,1,0,1,stop3,ser,60000,133,1
1,0,0,1,stop3,ser,60000,129,1
0,0,0,1,stop3,ser,60000,130,1
1,1,1,0,stop3,ser,60000,133,1
0,1,1,0,stop3,ser,60000,134,1
1,0,1,0,stop3,ser,60000,129,1
0,0,1,0,stop3,ser,60000,123,1
1,1,0,0,stop3,ser,60000,127,1
0,1,0,0,stop3,ser,60000,128,1
1,0,0,0,stop3,ser,60000,137,1
0,0,0,0,stop3,ser,60000,126,1
1,1,1,1,stop4a,ser,60000,150,1
0,1,1,1,stop4a,ser,60000,147,1
1,0,1,1,stop4a,ser,60000,145,1
0,0,1,1,stop4a,ser,60000,148,1
1,1,0,1,stop4a,ser,60000,134,1
0,1,0,1,stop4a,ser,60000,135,1
1,0,0,1,stop4a,ser,60000,128,1
0,0,0,1,stop4a,ser,60000,128,1
1,1,1,0,stop4a,ser,60000,140,1
0,1,1,0,stop4a,ser,60000,138,1
1,0,1,0,stop4a,ser,60000,125,1
0,0,1,0,stop4a,ser,60000,128,1
1,1,0,0,stop4a,ser,60000,135,1
0,1,0,0,stop4a,ser,60000,138,1
1,0,0,0,stop4a,ser,60000,137,1
0,0,0,0,stop4a,ser,60000,131,1
1,1,1,1,stop4,ser,60000,128,1
0,1,1,1,stop4,ser,60000,127,1
1,0,1,1,stop4,ser,60000,129,1
0,0,1,1,stop4,ser,60000,136,1
1,1,0,1,stop4,ser,60000,130,1
0,1,0,1,stop4,ser,60000,121,1
1,0,0,1,stop4,ser,60000,130,1
0,0,0,1,stop4,ser,60000,126,1
1,1,1,0,stop4,ser,60000,128,1
0,1,1,0,stop4,ser,60000,130,1
1,0,1,0,stop4,ser,60000,130,1
0,0,1,0,stop4,ser,60000,133,1
1,1,0,0,stop4,ser,60000,133,1
0,1,0,0,stop4,ser,60000,125,1
1,0,0,0,stop4,ser,60000,128,1
0,0,0,0,stop4,ser,60000,123,1
1,1,1,1,stop,ser,60000,121,1
0,1,1,1,stop,ser,60000,117,1
1,0,1,1,stop,ser,60000,117,1
0,0,1,1,stop,ser,60000,118,1
1,1,0,1,stop,ser,60000,124,1
0,1,0,1,stop,ser,60000,124,1
1,0,0,1,stop,ser,60000,128,1
0,0,0,1,stop,ser,60000,117,1
1,1,1,0,stop,ser,60000,122,1
0,1,1,0,stop,ser,60000,121,1
1,0,1,0,stop,ser,60000,125,1
0,0,1,0,stop,ser,60000,116,1
1,1,0,0,stop,ser,60000,123,1
0,1,0,0,stop,ser,60000,118,1
1,0,0,0,stop,ser,60000,125,1
0,0,0,0,stop,ser,60000,116,1
1,1,1,1,tricky2,ser,60000,261,1
0,1,1,1,tricky2,ser,60000,258,1
1,0,1,1,tricky2,ser,60000,216,1
0,0,1,1,tricky2,ser,60000,198,1
1,1,0,1,tricky2,ser,60000,398,1
0,1,0,1,tricky2,ser,60000,756,1
1,0,0,1,tricky2,ser,60000,316,1
0,0,0,1,tricky2,ser,60000,781,1
1,1,1,0,tricky2,ser,60000,273,1
0,1,1,0,tricky2,ser,60000,271,1
1,0,1,0,tricky2,ser,60000,212,1
0,0,1,0,tricky2,ser,60000,206,1
1,1,0,0,tricky2,ser,60000,383,1
0,1,0,0,tricky2,ser,60000,802,1
1,0,0,0,tricky2,ser,60000,316,1
0,0,0,0,tricky2,ser,60000,716,1
1,1,1,1,tricky3,ser,60000,350,1
0,1,1,1,tricky3,ser,60000,365,1
1,0,1,1,tricky3,ser,60000,277,1
0,0,1,1,tricky3,ser,60000,277,1
1,1,0,1,tricky3,ser,60000,887,1
0,1,0,1,tricky3,ser,60000,496,1
1,0,0,1,tricky3,ser,60000,819,1
0,0,0,1,tricky3,ser,60000,357,1
1,1,1,0,tricky3,ser,60000,394,1
0,1,1,0,tricky3,ser,60000,347,1
1,0,1,0,tricky3,ser,60000,314,1
0,0,1,0,tricky3,ser,60000,272,1
1,1,0,0,tricky3,ser,60000,534,1
0,1,0,0,tricky3,ser,60000,886,1
1,0,0,0,tricky3,ser,60000,404,1
0,0,0,0,tricky3,ser,60000,778,1
1,1,1,1,tricky3_ser,ser,60000,496,1
0,1,1,1,tricky3_ser,ser,60000,555,1
1,0,1,1,tricky3_ser,ser,60000,553,1
0,0,1,1,tricky3_ser,ser,60000,444,1
1,1,0,1,tricky3_ser,ser,60000,527,1
0,1,0,1,tricky3_ser,ser,60000,571,1
1,0,0,1,tricky3_ser,ser,60000,433,1
0,0,0,1,tricky3_ser,ser,60000,417,1
1,1,1,0,tricky3_ser,ser,60000,554,1
0,1,1,0,tricky3_ser,ser,60000,498,1
1,0,1,0,tricky3_ser,ser,60000,522,1
0,0,1,0,tricky3_ser,ser,60000,431,1
1,1,0,0,tricky3_ser,ser,60000,630,1
0,1,0,0,tricky3_ser,ser,60000,579,1
1,0,0,0,tricky3_ser,ser,60000,453,1
0,0,0,0,tricky3_ser,ser,60000,446,1
1,1,1,1,while_expr,ser,60000,84,1
0,1,1,1,while_expr,ser,60000,83,1
1,0,1,1,while_expr,ser,60000,83,1
0,0,1,1,while_expr,ser,60000,83,1
1,1,0,1,while_expr,ser,60000,84,1
0,1,0,1,while_expr,ser,60000,83,1
1,0,0,1,while_expr,ser,60000,83,1
0,0,0,1,while_expr,ser,60000,81,1
1,1,1,0,while_expr,ser,60000,84,1
0,1,1,0,while_expr,ser,60000,86,1
1,0,1,0,while_expr,ser,60000,82,1
0,0,1,0,while_expr,ser,60000,86,1
1,1,0,0,while_expr,ser,60000,83,1
0,1,0,0,while_expr,ser,60000,88,1
1,0,0,0,while_expr,ser,60000,90,1
0,0,0,0,while_expr,ser,60000,87,1
1,1,1,1,with_comments,ser,60000,86,1
0,1,1,1,with_comments,ser,60000,84,1
1,0,1,1,with_comments,ser,60000,86,1
0,0,1,1,with_comments,ser,60000,88,1
1,1,0,1,with_comments,ser,60000,87,1
0,1,0,1,with_comments,ser,60000,89,1
1,0,0,1,with_comments,ser,60000,83,1
0,0,0,1,with_comments,ser,60000,82,1
1,1,1,0,with_comments,ser,60000,85,1
0,1,1,0,with_comments,ser,60000,81,1
1,0,1,0,with_comments,ser,60000,83,1
0,0,1,0,with_comments,ser,60000,85,1
1,1,0,0,with_comments,ser,60000,86,1
0,1,0,0,with_comments,ser,60000,86,1
1,0,0,0,with_comments,ser,60000,84,1
0,0,0,0,with_comments,ser,60000,86,1
1,1,1,1,yield_expr,ser,60000,88,1
0,1,1,1,yield_expr,ser,60000,92,1
1,0,1,1,yield_expr,ser,60000,85,1
0,0,1,1,yield_expr,ser,60000,86,1
1,1,0,1,yield_expr,ser,60000,102,1
0,1,0,1,yield_expr,ser,60000,100,1
1,0,0,1,yield_expr,ser,60000,104,1
0,0,0,1,yield_expr,ser,60000,88,1
1,1,1,0,yield_expr,ser,60000,89,1
0,1,1,0,yield_expr,ser,60000,90,1
1,0,1,0,yield_expr,ser,60000,100,1
0,0,1,0,yield_expr,ser,60000,96,1
1,1,0,0,yield_expr,ser,60000,85,1
0,1,0,0,yield_expr,ser,60000,83,1
1,0,0,0,yield_expr,ser,60000,80,1
0,0,0,0,yield_expr,ser,60000,87,1
